0.052823315,0.051289566,0.053978159,0.051959891
0.050698239,0.050410317,0.052106084,0.052567609
0.059198543,0.055099648,0.050858034,0.04922516
0.048876746,0.047479484,0.049609984,0.048313582
0.048573163,0.046307151,0.049609984,0.048009723
0.048269581,0.046307151,0.048049922,0.04922516
0.044626594,0.045720985,0.045865835,0.047098146
0.045233758,0.042790152,0.045553822,0.045578851
0.044323012,0.041617819,0.044305772,0.04284412
0.046448087,0.043083236,0.045865835,0.044363415
0.048269581,0.046307151,0.048985959,0.047402005
0.047662417,0.046307151,0.04773791,0.048921301
0.046144505,0.043376319,0.046177847,0.046186569
0.044019429,0.043962485,0.044929797,0.04588271
0.049787492,0.046014068,0.047425897,0.045274992
0.050394657,0.047186401,0.050546022,0.048313582
0.050091075,0.046600234,0.049609984,0.049529019
0.04948391,0.046600234,0.050546022,0.048921301
0.048876746,0.046600234,0.049609984,0.048921301
0.048876746,0.046014068,0.049297972,0.048009723
0.048573163,0.046307151,0.049609984,0.04922516
0.045233758,0.045134818,0.04648986,0.047705864
0.047358834,0.045427902,0.048673947,0.047402005
0.048269581,0.046014068,0.048049922,0.046490428
0.047662417,0.046014068,0.048985959,0.047402005
0.049787492,0.046307151,0.048361934,0.048313582
0.049180328,0.045720985,0.048985959,0.048617442
0.048269581,0.047186401,0.049609984,0.048921301
0.048876746,0.046307151,0.049609984,0.047705864
0.051305404,0.047479484,0.050858034,0.049529019
0.049787492,0.048358734,0.051170047,0.04922516
0.052823315,0.0489449,0.051482059,0.050744455
0.053126897,0.052754982,0.053042122,0.050744455
0.060412872,0.058323564,0.054914197,0.052567609
0.054037644,0.0507034,0.051794072,0.051656032
0.048269581,0.0507034,0.048673947,0.04922516
0.046448087,0.046307151,0.04773791,0.047098146
0.048573163,0.046307151,0.048673947,0.047098146
0.054037644,0.050117233,0.049297972,0.048921301
0.051912568,0.0489449,0.052418097,0.050744455
0.047662417,0.0489449,0.048985959,0.050744455
0.052519733,0.0489449,0.050234009,0.048009723
0.055859138,0.051875733,0.053354134,0.051352173
0.055859138,0.052168816,0.053666147,0.052567609
0.051912568,0.053341149,0.052730109,0.053479186
0.051305404,0.050410317,0.052418097,0.051656032
0.052823315,0.0489449,0.051794072,0.049832878
0.049787492,0.047479484,0.048049922,0.049529019
0.051305404,0.047479484,0.048049922,0.048921301
0.052823315,0.0489449,0.050858034,0.04922516
0.051608986,0.052754982,0.051482059,0.051959891
0.045233758,0.0489449,0.044929797,0.051959891
0.045537341,0.044255569,0.04524181,0.043451838
0.047358834,0.045720985,0.048361934,0.046186569
0.050091075,0.046307151,0.048361934,0.048921301
0.051305404,0.048358734,0.04648986,0.04922516
0.053126897,0.051289566,0.052730109,0.050440596
0.055555556,0.051875733,0.052106084,0.050744455
0.061627201,0.057444314,0.052730109,0.053175327
0.051305404,0.0507034,0.049609984,0.050744455
0.054341226,0.053927315,0.046801872,0.050440596
0.040680024,0.050410317,0.040561622,0.053479186
0.034911961,0.036928488,0.034633385,0.038590094
0.037644202,0.034290739,0.033697348,0.035247645
0.030965392,0.031066823,0.031201248,0.033424491
0.032786885,0.030187573,0.030889236,0.030082042
0.030965392,0.028722157,0.030577223,0.029170465
0.033090468,0.02989449,0.030577223,0.030082042
0.03612629,0.032825322,0.031201248,0.031297478
0.035519126,0.033411489,0.031513261,0.031601337
0.030054645,0.031359906,0.029329173,0.033424491
0.027322404,0.027549824,0.028081123,0.027955029
0.028536733,0.026963658,0.026209048,0.026739593
0.023679417,0.026670574,0.024336973,0.026739593
0.017911354,0.021101993,0.017160686,0.020966272
0.017911354,0.016705744,0.017784711,0.017319964
0.018822101,0.016119578,0.016848674,0.016408387
0.017304189,0.014654162,0.016224649,0.015800668
0.014268367,0.013774912,0.014664587,0.015496809
0.016393443,0.014654162,0.014664587,0.014889091
0.015179114,0.014361079,0.014040562,0.015496809
0.015179114,0.013774912,0.014040562,0.014585232
0.016697025,0.014361079,0.014352574,0.013369796
0.017607772,0.016705744,0.015288612,0.015800668
0.012446873,0.013481829,0.012792512,0.01519295
0.008803886,0.01084408,0.008112324,0.010938924
0.014875531,0.012309496,0.011232449,0.010938924
0.007893139,0.011137163,0.008112324,0.011546642
0.008196721,0.006447831,0.005304212,0.006381039
0.005768063,0.004396249,0.004680187,0.004861744
0.003339405,0.003516999,0.003432137,0.004254026
0.002428658,0.001758499,0.0024961,0.00303859
0.00273224,0.000586166,0.001560062,0.001519295
0.00273224,0.001465416,0.001560062,0.001823154
0.00273224,0.001172333,0.001872075,0.000911577
0.00273224,0.000586166,0.00124805,0.000911577
0.001214329,0.000586166,0.00124805,0.001823154
0.00273224,0.00087925,0.00124805,0.000607718
0.001821494,0.00087925,0.000624025,0.001215436
0.007285974,0.004982415,0.00124805,0.001215436
0.000607165,0.002051583,0.000624025,0.003342449
0.002125076,0,0.000624025,0
0,0.001172333,0,0
0.003642987,0.001465416,0.000936037,0.000303859
